"","Clus 1","Clus 2","Clus 3","Clus 4","Clus 5","Clus 6","Clus 7","Clus 8","Clus 9","Clus 10","Clus 11","Clus 12"
"Obj 1034",8.5446679963909e-06,2.15838733845487e-05,2.59599387880992e-06,0.000553088325657272,5.57507978225359e-06,1.90629220734514e-06,0.000154037802659927,7.81920335597429e-07,3.5447251875827e-07,0.995663536851605,0.00354229137297202,4.57033470018309e-05
"Obj 1035",8.23965145609162e-06,2.03865827617429e-05,2.49681077862109e-06,0.000541204237895157,5.28072465060638e-06,1.80919997900639e-06,0.000144291938745376,7.43121061609005e-07,3.37193478303174e-07,0.995972706491754,0.0032582225605235,4.42814869159733e-05
"Obj 1036",7.79530004362351e-06,1.88891719333417e-05,2.35767562424957e-06,0.000524978366701785,4.91647836374353e-06,1.68716756370539e-06,0.000132485131658627,6.93721241634336e-07,3.15100843261982e-07,0.996381886725499,0.00288188863573786,4.2106524789672e-05
"Obj 1037",6.83158372662019e-06,1.62084670448907e-05,2.06110727889728e-06,0.000466142058514666,4.23380218600974e-06,1.45595335202585e-06,0.000113295555976003,5.99371432546219e-07,2.72429039502086e-07,0.996909307900463,0.00244256611529541,3.70256556908056e-05
"Obj 1038",7.63261940939879e-06,1.77424543223646e-05,2.29761318325674e-06,0.000527194192383388,4.64458648316583e-06,1.60010039369391e-06,0.000122331273824202,6.5993074435618e-07,3.00239999045777e-07,0.996746751899133,0.00252725182272878,4.159326739591e-05
"Obj 1039",3.88390141845562e-06,8.84043375772328e-06,1.16634019924217e-06,0.000275447012549403,2.32503920611625e-06,8.0259209487303e-07,6.08864171742764e-05,3.31161993922291e-07,1.50822433065283e-07,0.998370252519113,0.00125463877287126,2.12749871889378e-05
"Obj 1040",2.5695685108644e-06,5.7277681812277e-06,7.6967331469102e-07,0.000185453649890279,1.5109541100638e-06,5.2259413072799e-07,3.91154408503709e-05,2.15900045141831e-07,9.84228113443252e-08,0.998961573019252,0.000788290543948699,1.4152464953982e-05
"Obj 1041",5.2622325354918e-06,1.14935591687129e-05,1.57313579344281e-06,0.000383721421822888,3.04005373576069e-06,1.05324929570576e-06,7.76017812794847e-05,4.3601009097823e-07,1.98904486586886e-07,0.997987479889851,0.00149904816870829,2.90915932315989e-05
"Obj 1042",4.65241805024465e-06,9.95492865269209e-06,1.38680852065635e-06,0.000345119285916925,2.63982948403331e-06,9.16396182211025e-07,6.67288182767033e-05,3.79842402234488e-07,1.73424875629853e-07,0.998272031906123,0.00127015823944498,2.58581020711771e-05
"Obj 1043",3.22117399769713e-06,6.75242129009021e-06,9.57412390913071e-07,0.000245909492461333,1.797255916168e-06,6.24902991944084e-07,4.50743242287087e-05,2.59249597348191e-07,1.18473015281937e-07,0.998826004618834,0.000851278493661305,1.80021816155022e-05
"Obj 1044",2.82064809174143e-06,5.79254368167904e-06,8.36654571290019e-07,0.000216483324022041,1.54458344147562e-06,5.38389867319221e-07,3.83790879420985e-05,2.23684750946047e-07,1.02328499163795e-07,0.999008608975307,0.000708824511533221,1.58452682915673e-05
"Obj 1045",1.4724306473101e-06,2.96096682133883e-06,4.35528464939675e-07,0.000115405900110489,7.92334438451234e-07,2.76722683335489e-07,1.95617685130084e-05,1.15068267720367e-07,5.26852081828993e-08,0.999491253112415,0.000359358410697569,8.31507173218575e-06
"Obj 1046",1.41983365138783e-06,2.79681898662334e-06,4.18997438419157e-07,0.000113792557589491,7.51456030691051e-07,2.62896518113273e-07,1.83768156088895e-05,1.09435380146814e-07,5.01443239092107e-08,0.99952237673356,0.000331592032594795,8.05227831786163e-06
"Obj 1047",1.99411523942843e-06,3.8497930954156e-06,5.86875046735879e-07,0.000163735057198077,1.0371846362673e-06,3.63350862067275e-07,2.50350336387501e-05,1.514916935842e-07,6.94679922023717e-08,0.999352495256444,0.000439315531073134,1.13668430799353e-05
"Obj 1048",2.54389310136177e-06,4.81123323993886e-06,7.47236845541423e-07,0.000212457167687417,1.30067396970666e-06,4.56505780533073e-07,3.09957669453503e-05,1.90575473377916e-07,8.74771745619338e-08,0.999203448644534,0.000528379692154969,1.45811330937699e-05
"Obj 1049",2.57374895956119e-07,4.76357573133779e-07,7.5409418341948e-08,2.19029137337239e-05,1.29281449279424e-07,4.54764577862272e-08,3.06108919646119e-06,1.89976645008048e-08,8.72943586859816e-09,0.999920586007063,5.19552661975998e-05,1.48309691403357e-06
"Obj 1050",5.90495968141956e-07,1.07059581713903e-06,1.72528266781909e-07,5.05966298145086e-05,2.91084280867739e-07,1.02625994601279e-07,6.84374244259281e-06,4.29368130129394e-08,1.97458608686357e-08,0.999822614454781,0.000114236072905514,3.41908705497128e-06
"Obj 1051",2.09180110286244e-06,3.71887330297052e-06,6.09892390156878e-07,0.000184958958283908,1.01476662412829e-06,3.58122519242205e-07,2.35178727898856e-05,1.50054446446827e-07,6.90575936647923e-08,0.999392074413228,0.000379260684210167,1.21755035081045e-05
"Obj 1052",1.26773873290306e-06,2.20728920350653e-06,3.68640610892334e-07,0.000114696073542676,6.04326481453419e-07,2.13697684839441e-07,1.38528046768197e-05,8.96242562186113e-08,4.12909123595944e-08,0.999639128902294,0.00022010316782523,7.42644377942297e-06
"Obj 1053",1.13613589111297e-07,1.93646936113427e-07,3.29556548955908e-08,1.04900647972389e-05,5.3209159737039e-08,1.88526225984566e-08,1.21135314055882e-06,7.91368952803998e-09,3.6492502277925e-09,0.999968140998433,1.90647675408489e-05,6.68975185880399e-07
"Obj 1054",1.54874597599294e-06,2.5882563746622e-06,4.47856082392609e-07,0.000145506342204822,7.12384863284639e-07,2.52778594952277e-07,1.6027422352614e-05,1.06305683760186e-07,4.9050605928369e-08,0.999577549759839,0.00024605331251182,9.15778491071445e-06
"Obj 1055",6.79568988752673e-07,1.11213483855215e-06,1.95963463304251e-07,6.4522752049751e-05,3.06751069265757e-07,1.09101799239449e-07,6.86413099427787e-06,4.59319087151805e-08,2.12134796414824e-08,0.999817257405569,0.000104840927735366,4.04411810448259e-06
"Obj 1056",0,0,0,0,0,0,0,0,0,1,0,0
"Obj 1057",2.61619688565203e-06,4.11069992415217e-06,7.51288217441476e-07,0.00026006489158279,1.14215810062595e-06,4.0751445449691e-07,2.49580933471599e-05,1.72009928499268e-07,7.95782804518882e-08,0.999327965656616,0.000362006700552667,1.57252121099613e-05
"Obj 1058",1.63048982369833e-06,2.50555068865554e-06,4.67242007873055e-07,0.000163247092481644,7.0004697407561e-07,2.5049508556057e-07,1.52119476226838e-05,1.05778299565884e-07,4.89913919959604e-08,0.99958691542083,0.000219100028707195,9.81691608740962e-06
"Obj 1059",4.98933170306347e-07,7.51382227045777e-07,1.4249253035122e-07,5.1635872279971e-05,2.10340220723471e-07,7.53622112529148e-08,4.53048150476702e-06,3.18593692201624e-08,1.47669171982316e-08,0.999874204456228,6.48762448243563e-05,3.02780851689598e-06
"Obj 1060",2.37035872670972e-06,3.50230315285114e-06,6.7502358996069e-07,0.000252749544283854,9.81517539706463e-07,3.52037524773635e-07,2.09013261884594e-05,1.49103553071007e-07,6.91550619657322e-08,0.999412556890198,0.000291207734166118,1.44850060146194e-05
"Obj 1061",5.83332630827844e-06,8.44195983965243e-06,1.65910330556122e-06,0.000626218748647704,2.37570911372326e-06,8.53925950313942e-07,4.98510642400491e-05,3.62172191292724e-07,1.68178224194422e-07,0.998599942931484,0.000668479728052132,3.58131526435494e-05
"Obj 1062",4.47147879858166e-07,6.33099609987427e-07,1.26652080506848e-07,4.94605560718749e-05,1.78673958778454e-07,6.43493058230393e-08,3.74767571405942e-06,2.73035807306134e-08,1.268684171237e-08,0.999891325352737,5.1214098178946e-05,2.76240404086081e-06
"Obj 1063",3.64536840165199e-07,5.06004090657776e-07,1.02950265249894e-07,4.15371529089824e-05,1.43111838646552e-07,5.1625926629468e-08,2.97951636323547e-06,2.19285284494593e-08,1.0198154998044e-08,0.999911793995585,4.02216696300963e-05,2.26730986755315e-06
"Obj 1064",1.10874307558224e-05,1.50457048579538e-05,3.13230393205001e-06,0.00120459721136544,4.28616439985663e-06,1.55212303173377e-06,8.78002229338714e-05,6.60331218993507e-07,3.07442281651475e-07,0.997471876276923,0.00113109249544961,6.85622928499666e-05
"Obj 1065",1.41819307929479e-06,1.88856441606332e-06,3.98542070411841e-07,0.000167881618667103,5.37688467958454e-07,1.94664172719994e-07,1.10000757328664e-05,8.28828233607603e-08,3.8607634963125e-08,0.999663834079808,0.000143809461578179,8.91562154890258e-06
"Obj 1066",1.41833436730623e-06,1.85089385341172e-06,3.97451075336813e-07,0.000170594515292208,5.27978538670482e-07,1.91549538985119e-07,1.07177503959101e-05,8.16427129686032e-08,3.80711516675995e-08,0.999666453895347,0.000138758609550854,8.96930817566445e-06
"Obj 1067",1.58897003506548e-06,2.0309314971253e-06,4.43982865338593e-07,0.0001955485861741,5.81058165594811e-07,2.11192388300719e-07,1.16825423727653e-05,9.01134163868783e-08,4.2060009933227e-08,0.99962880272384,0.000148876235290209,1.01016039449563e-05
"Obj 1068",2.68854287251225e-06,3.36969025732134e-06,7.49055803108242e-07,0.00034188943842038,9.6575001782979e-07,3.51413400283101e-07,1.92711809790586e-05,1.50156656586481e-07,7.01283185355318e-08,0.999371333762753,0.000241928946048755,1.72319344724611e-05
"Obj 1069",2.32981955149022e-06,2.85908133074395e-06,6.47415708827821e-07,0.000302707484658317,8.22092277667685e-07,2.99688225185144e-07,1.62087049592041e-05,1.2819814061351e-07,5.99353971120977e-08,0.999459115501655,0.000199797036109444,1.50250419864885e-05
"Obj 1070",4.36001514761284e-06,5.24435701057728e-06,1.208559143073e-06,0.000583476144936926,1.51274340307891e-06,5.52218208176299e-07,2.96739175626121e-05,2.36519966872034e-07,1.10627814986886e-07,0.998985143861822,0.000360233212022902,2.82478229616968e-05
"Obj 1071",5.9179835665811e-06,6.97524022065001e-06,1.63543041397212e-06,0.00080359526805141,2.01522197915482e-06,7.3704454063841e-07,3.91388283705235e-05,3.16100830057597e-07,1.47999031648835e-07,0.99863179651577,0.00046912529182178,3.85990754032424e-05
"Obj 1072",6.06807542229649e-06,7.00379374077664e-06,1.67198192011651e-06,0.000842836966950216,2.0307723863823e-06,7.44217863327686e-07,3.91842946705101e-05,3.19443823339443e-07,1.49690200072002e-07,0.998594038724604,0.000466207605022281,3.97444333968418e-05
"Obj 1073",1.65464393597407e-05,1.87196797877397e-05,4.55073850078254e-06,0.00233127408691533,5.44285404836828e-06,1.99772327633629e-06,0.000103193873772592,8.59086305233598e-07,4.02983936552452e-07,0.996227694729492,0.00118027847360546,0.000109039330999708
"Obj 1074",6.27986428166133e-06,6.95276292871315e-06,1.72235130858719e-06,0.000920590033402263,2.03100136886131e-06,7.46849218655869e-07,3.84403864091093e-05,3.21211020987341e-07,1.50786201382815e-07,0.998538748133692,0.000442377991067329,4.16386291004221e-05
"Obj 1075",1.06965116734552e-05,1.16045299663917e-05,2.92552127811276e-06,0.00159168284921296,3.3974462658416e-06,1.25153503384866e-06,6.38885120555372e-05,5.39003030446193e-07,2.53174137709821e-07,0.997517197689228,0.00072533916243999,7.12240656781032e-05
"Obj 1076",1.3972166150777e-05,1.45434579242992e-05,3.79726287666461e-06,0.0021614368462183,4.2775521384487e-06,1.58165795963175e-06,7.91474124147816e-05,6.82765481189411e-07,3.21290209909238e-07,0.996750338269908,0.000875718170582062,9.41831481358099e-05
"Obj 1077",1.48280351964747e-05,1.51349730713892e-05,4.01862877590423e-06,0.00240517228539452,4.46151470543337e-06,1.65149704438909e-06,8.19329390769028e-05,7.13632982870356e-07,3.36084387738717e-07,0.996471638027022,0.000899179915576038,0.000100932466766447
"Obj 1078",1.66438819640524e-05,1.6638574346305e-05,4.4984355686193e-06,0.00278105446823215,4.9240701392214e-06,1.8257569022398e-06,8.95193358117587e-05,7.89653278343166e-07,3.72226168272722e-07,0.99600153307376,0.0009683899592087,0.000113810564620861
"Obj 1079",1.74511136354044e-05,1.70884844144144e-05,4.70251856044464e-06,0.00297202023811158,5.06690104254974e-06,1.8823105696792e-06,9.1509377638081e-05,8.15033787418396e-07,3.8451325419135e-07,0.995789839782054,0.000978996236523811,0.000120243490408002
"Obj 1080",2.43914239636451e-05,2.33983809734304e-05,6.55744335280131e-06,0.00428488021361079,6.9676754034283e-06,2.59228595699748e-06,0.000124568362541803,1.12368074096622e-06,5.30529378690051e-07,0.994048090666622,0.00130822314646319,0.000168676190992653
"Obj 1081",2.83443482564813e-05,2.66564153712706e-05,7.58967145200269e-06,0.00513832149559668,7.93693835825953e-06,2.95659952729038e-06,0.000141038321748944,1.28363327696957e-06,6.06424524501515e-07,0.99297787149794,0.00146952815020334,0.000197866503744077
"Obj 1082",4.01875108570421e-05,3.70409695603224e-05,1.0736179275402e-05,0.00742515028041124,1.10591390074465e-05,4.12658427292653e-06,0.000194602704685712,1.79396469619973e-06,8.48297237888215e-07,0.990001898226564,0.00199013514947033,0.00028242099396127
"Obj 1083",3.47222447918028e-05,3.13280508691006e-05,9.2488684861155e-06,0.00666742626871158,9.39410006040908e-06,3.51159256272548e-06,0.000164233122126336,1.52739158189318e-06,7.22810686915271e-07,0.991162046653989,0.00167051743994655,0.000245321456187123
"Obj 1084",3.55294152662415e-05,3.14023936288558e-05,9.43343328267499e-06,0.00699444820862484,9.43096198411256e-06,3.53092077047348e-06,0.000163468694304913,1.53766329952968e-06,7.28338295178343e-07,0.990854528293917,0.00164281384100861,0.000253147835617812
"Obj 1085",4.92493666557219e-05,4.26386521781485e-05,1.30541004392493e-05,0.00973945370096243,1.28566934119919e-05,4.82328757431576e-06,0.000221374273586368,2.10295485977824e-06,9.96714227101868e-07,0.987371260498925,0.00219050865249678,0.00035168110468338
"Obj 1086",4.91272010408013e-05,4.16925900741939e-05,1.29678784720295e-05,0.0102684572970758,1.25869842086152e-05,4.72854552379056e-06,0.00021500900126666,2.06349910286757e-06,9.79094994435989e-07,0.986923524755709,0.00211422961067899,0.000354633541852959
"Obj 1087",5.36173713732989e-05,4.45709775153724e-05,1.4111281872714e-05,0.0115929118360906,1.34911050706355e-05,5.0749528561996e-06,0.000228797332157194,2.21735482535733e-06,1.05269526091547e-06,0.985435297940332,0.00221920914825669,0.000389648004389302
"Obj 1088",6.39251641809606e-05,5.20539173830837e-05,1.67706644796544e-05,0.0140971525377202,1.58000332308892e-05,5.95525373236224e-06,0.000265844010176479,2.60445971438446e-06,1.23767938887995e-06,0.982455296790651,0.00255616396605804,0.000467195523283828
"Obj 1089",7.65792466232748e-05,6.10901939740348e-05,2.00378824473677e-05,0.0174147415776903,1.85951505165701e-05,7.01795556433758e-06,0.000310472633018423,3.07346721939656e-06,1.46125693584194e-06,0.978584561952542,0.00293967774047554,0.000562690942992335
"Obj 1090",9.62519981393185e-05,7.52685403691293e-05,2.51205470879974e-05,0.0223131933541476,2.29508407127282e-05,8.67523964533195e-06,0.000379460967456009,3.80470745003244e-06,1.81064543102687e-06,0.972831898934572,0.00352838135833534,0.00071318286665324
"Obj 1091",0.000103552328784871,7.93182811801468e-05,2.69259015152917e-05,0.0249194075354206,2.42389777594829e-05,9.17639948120842e-06,0.000397610965336724,4.02872458172112e-06,1.91885533345277e-06,0.969996184560971,0.00366503534405218,0.000772602125583563
"Obj 1092",0.00010885480082378,8.16680392358734e-05,2.8224772988585e-05,0.0269213054027769,2.50247916336471e-05,9.48994024337356e-06,0.000408235748731938,4.17033057428216e-06,1.98779445212478e-06,0.967863605597082,0.0037293557724588,0.000818077008998579
"Obj 1093",0.000114913792900694,8.44161554645236e-05,2.97133249423519e-05,0.028771367948449,2.59595426095988e-05,9.86663725755629e-06,0.00042076058024613,4.3387291499119e-06,2.070093895105e-06,0.965850178771509,0.00381888519164964,0.000867529231926243
"Obj 1094",0.00013095988780356,9.43075223396872e-05,3.37511875027831e-05,0.0344380045682455,2.90444660084252e-05,1.10502439762478e-05,0.000467408671268606,4.86584135878283e-06,2.32300482901306e-06,0.95959720393256,0.0041927618414719,0.000998318832635374
"Obj 1095",0.000162724256636549,0.000112505254084818,4.16804009115063e-05,0.0462931041288939,3.48282173889993e-05,1.32907831444401e-05,0.000552266026378284,5.86424130552098e-06,2.80435335638464e-06,0.946677589001258,0.00484438719352294,0.00125895614311822
"Obj 1096",0.000174877168973324,0.00011841364194798,4.46283521992089e-05,0.0512044674752287,3.67410542860906e-05,1.40445922303752e-05,0.000578711623261609,6.2032715263999e-06,2.96863511261418e-06,0.941410014372446,0.00504772645223631,0.00136120336055173
"Obj 1097",0.000296381932336777,0.000197015423711199,7.56459038549004e-05,0.083427396072849,6.13645230392506e-05,2.34957369573981e-05,0.000947970375669382,1.04017185995532e-05,4.98265057687197e-06,0.904728852314766,0.00792034440064026,0.00230614894699905
"Obj 1098",0.000205876031355724,0.000133768111897403,5.22250172036692e-05,0.0643563516859033,4.17101116593368e-05,1.59921931422061e-05,0.000646439322183407,7.07904790388156e-06,3.3933828311318e-06,0.927404368045262,0.00550477158371224,0.00162802546694514
"Obj 1099",0.00021848514226434,0.000139050835052249,5.52568363806036e-05,0.0707811555068943,4.34934074828064e-05,1.67050307978568e-05,0.000670402980264878,7.40004454678787e-06,3.55012547979846e-06,0.920663962858119,0.00566106878514827,0.00173946844756932
"Obj 1100",0.000237339693300277,0.000148002816505073,5.98424304516892e-05,0.0807688556425895,4.64163756403367e-05,1.78522295208777e-05,0.000709741340538737,7.91642132630087e-06,3.80079837253288e-06,0.910160575500834,0.00593379184176805,0.00190586490915284
"Obj 1101",0.000276064856999912,0.000168742088510771,6.94210666342769e-05,0.098199949749063,5.3061096565473e-05,2.04322059525209e-05,0.000803181249772534,9.07273795261469e-06,4.35910082250362e-06,0.891572491910806,0.00659279925039807,0.00223042468652224
"Obj 1102",0.000310826543107011,0.000186153823146467,7.79025247819665e-05,0.111726596788644,5.86363086660624e-05,2.26191386600123e-05,0.000882690289971083,1.00562534071076e-05,4.83559318779314e-06,0.877003921690606,0.00718570096204922,0.00253006008377278
